contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
0.22,0.85,0.77,0.21,0.54,0.38,20,5,1
0.66,0.64,0.9,0.78,0.93,0.99,7,1,0
0.8,0.64,0.9,0.53,0.63,2.31,16,5,0
0.28,0.28,0.75,0.42,0.23,1.82,41,1,1
0.66,0.59,0.84,0.39,0.58,1.88,85,5,0
0.47,0.6,0.23,0.69,0.99,2.89,51,3,0
0.69,0.41,0.2,0.24,0.89,0.82,79,2,0
0.31,0.36,0.07,0.95,0.35,1.49,16,5,0
0.61,0.4,0.66,0.28,0.78,1.68,35,1,0
0.32,0.67,0.41,0.33,0.56,1.49,31,5,0
0.33,0.37,0.35,0.95,0.2,1.99,40,1,0
0.33,0.23,0.29,0.37,0.23,0.64,86,2,0
0.24,0.71,0.27,0.21,0.39,2.37,55,3,0
0.84,0.89,0.41,0.24,0.83,2.96,49,3,0
0.31,0.66,0.31,0.62,0.81,0.57,88,0,0
0.92,0.58,0.82,0.41,0.38,2.91,13,3,0
0.96,0.29,0.01,0.73,0.25,2.83,47,2,1
0.21,0.9,0.78,0.52,0.35,2.79,89,4,1
0.4,0.89,0.5,0.22,0.77,2.65,64,1,1
0.76,0.41,0.27,0.47,0.88,1.44,19,5,0
0.63,0.97,0.09,0.7,0.91,2.0,57,5,0
0.71,0.28,0.72,0.89,0.25,0.42,90,4,1
0.88,0.33,0.53,0.85,0.22,2.02,88,5,0
0.61,0.33,0.05,0.69,0.85,0.8,42,6,1
0.29,0.28,0.17,0.99,0.51,1.63,13,4,0
0.52,0.5,0.61,0.37,0.43,1.68,2,1,0
0.27,0.25,0.55,0.54,0.85,0.34,48,3,1
0.22,0.79,0.24,0.22,0.35,1.61,38,1,1
0.86,0.88,0.87,0.92,0.85,1.49,55,0,0
0.94,0.72,0.35,0.92,0.76,1.8,64,2,0
0.55,0.96,0.47,0.58,0.9,2.98,30,6,0
0.62,0.49,0.1,0.36,0.86,2.77,18,2,0
0.24,0.54,0.01,0.65,0.77,2.27,49,4,1
0.85,0.85,0.59,0.32,0.55,1.01,20,3,0
0.67,0.61,0.54,0.48,0.97,1.23,48,0,0
0.22,0.24,0.54,0.76,0.23,1.65,73,4,0
0.25,0.69,0.06,0.84,0.81,0.56,50,6,1
0.56,0.62,0.72,0.81,0.51,2.2,0,5,0
0.37,0.34,0.86,0.8,0.49,1.6,7,6,0
0.91,0.42,0.35,0.5,0.9,0.52,1,6,0
0.62,0.46,0.08,0.38,0.22,2.37,16,0,1
1.0,0.95,0.85,0.74,0.36,1.29,89,1,0
0.7,0.74,0.21,0.66,0.64,1.71,53,6,0
0.93,0.67,0.89,0.91,0.59,2.02,4,1,0
0.45,0.31,0.84,0.31,0.28,0.32,41,0,0
0.31,0.64,0.58,0.91,0.41,1.13,18,5,1
0.65,0.3,0.13,0.67,0.35,1.61,49,3,0
0.21,0.55,0.62,0.43,0.99,2.94,5,0,1
0.46,0.97,0.84,0.78,0.33,0.93,72,4,1
0.2,0.46,0.45,0.54,0.51,0.6,52,5,0
0.2,0.83,0.42,0.31,0.77,1.19,48,1,0
0.33,0.37,0.48,0.93,0.63,1.02,59,1,1
0.21,0.45,0.04,0.76,0.85,0.93,48,6,0
0.74,0.99,0.55,0.41,0.38,0.67,59,5,1
0.71,0.56,0.82,0.73,0.49,0.55,30,6,1
0.58,0.27,0.39,0.68,0.56,0.73,22,1,1
0.6,0.77,0.68,0.72,0.75,0.94,46,1,1
0.74,0.41,0.69,0.42,0.24,0.47,37,2,0
0.89,0.45,0.82,0.75,0.31,0.3,20,1,1
0.9,0.37,0.63,0.91,0.56,1.79,15,2,1
0.67,0.89,0.37,0.43,0.62,1.73,68,2,0
0.7,0.62,0.78,0.5,0.98,1.45,1,5,1
0.61,0.95,0.47,0.79,0.91,1.23,0,5,0
0.8,0.38,0.14,0.42,0.72,1.94,8,3,0
0.38,0.7,0.07,0.76,0.25,1.47,75,0,0
0.69,0.41,0.42,0.99,1.0,1.95,69,2,0
0.63,0.27,0.67,0.41,0.25,2.22,77,5,1
0.98,0.55,0.17,0.82,0.54,2.67,64,1,1
0.87,0.97,0.44,0.58,0.85,1.7,34,2,0
0.35,0.25,0.85,0.34,0.59,2.32,25,4,1
0.86,0.79,0.53,0.36,0.99,2.24,21,2,0
0.32,0.53,0.04,0.98,0.73,2.71,30,1,0
0.9,0.73,0.41,0.64,0.85,1.43,37,2,0
0.97,0.51,0.42,0.31,0.81,1.05,83,0,1
0.44,0.82,0.64,0.6,0.51,0.66,29,0,0
0.59,0.84,0.42,0.2,0.28,1.28,32,2,0
0.55,0.33,0.65,0.77,0.62,2.67,46,0,1
0.83,0.78,0.28,0.23,0.73,1.22,46,5,1
0.33,0.69,0.26,0.8,0.81,1.85,81,6,0
0.9,0.39,0.47,0.23,0.8,1.82,44,4,0
0.2,0.75,0.01,0.79,0.69,1.41,53,4,0
0.95,0.42,0.69,0.97,0.85,0.87,12,2,1
0.85,0.37,0.62,0.35,0.41,2.02,9,6,0
0.21,0.94,0.77,0.8,0.56,2.38,44,5,0
0.94,0.36,0.48,0.91,0.64,1.34,69,1,1
0.47,0.66,0.24,0.88,0.97,2.73,74,4,0
0.23,0.29,0.28,0.89,0.68,2.62,51,1,1
0.54,0.32,0.52,0.4,0.72,0.73,75,6,0
0.73,0.77,0.21,0.31,0.9,1.96,6,3,0
0.85,0.66,0.4,0.44,0.69,1.83,39,4,1
0.44,0.54,0.04,0.88,0.68,1.4,89,4,0
0.96,0.82,0.33,0.86,0.73,2.65,6,1,0
0.24,0.92,0.43,0.9,0.52,2.39,69,4,1
0.55,0.93,0.25,0.63,0.78,2.84,27,6,0
0.31,0.25,0.1,0.36,0.49,2.02,15,1,0
0.83,0.89,0.18,0.7,0.99,1.31,14,4,0
0.95,0.77,0.35,0.59,0.48,1.33,67,5,0
0.57,0.83,0.31,0.55,0.45,1.38,35,5,1
0.64,0.72,0.01,0.4,0.28,1.11,43,0,1
0.58,0.26,0.61,0.72,0.38,2.88,13,5,1
0.86,0.55,0.89,0.26,0.49,1.94,61,6,0
0.35,0.5,0.62,0.39,0.99,2.47,4,5,0
0.47,0.25,0.01,0.38,0.24,1.55,20,0,1
0.49,0.26,0.25,0.87,0.93,1.27,21,5,0
0.43,0.58,0.04,0.93,0.96,2.39,77,0,0
0.43,0.74,0.55,0.6,0.72,0.63,32,1,1
0.39,0.86,0.76,0.28,0.52,0.85,77,5,0
0.82,0.57,0.71,0.24,0.29,1.24,70,0,1
0.38,0.86,0.29,0.25,0.91,0.58,65,1,0
0.99,0.86,0.42,0.85,0.93,3.0,72,4,0
0.48,0.6,0.62,0.45,0.28,2.38,76,1,1
0.42,0.49,0.81,0.46,0.68,2.99,14,5,1
0.26,0.66,0.13,0.46,0.51,2.25,50,2,1
0.42,1.0,0.43,0.67,0.65,1.34,59,5,0
0.94,0.65,0.31,0.82,0.69,0.8,15,5,1
0.66,0.46,0.07,0.95,0.9,1.89,7,6,0
0.7,0.6,0.59,0.6,0.65,1.9,80,1,1
0.43,0.23,0.02,0.87,0.88,2.41,46,6,1
0.97,0.86,0.08,0.94,0.54,1.47,73,4,0
0.28,0.98,0.02,0.97,0.74,2.42,19,5,0
0.39,0.44,0.79,0.37,0.46,1.09,75,6,1
0.5,0.31,0.58,0.71,0.84,2.06,47,2,1
0.66,0.31,0.37,0.7,0.81,2.87,0,5,1
0.64,0.63,0.68,0.85,0.21,1.64,79,3,0
0.54,0.98,0.4,0.6,0.28,0.58,28,2,0
0.56,0.27,0.23,0.88,0.38,1.47,53,6,0
0.95,0.2,0.24,0.68,0.41,2.43,6,0,1
0.27,0.36,0.44,0.53,0.83,0.91,15,2,1
0.91,0.94,0.85,0.43,0.45,1.19,60,3,0
0.98,1.0,0.64,0.75,0.39,0.82,29,2,1
0.45,0.39,0.87,0.42,1.0,1.65,31,0,1
0.92,0.4,0.52,0.27,0.65,0.67,5,4,1
0.98,0.74,0.03,0.77,0.85,1.97,46,4,0
0.93,0.27,0.1,0.78,0.31,1.33,34,3,1
0.42,0.4,0.53,0.71,0.46,1.82,49,2,0
0.34,0.63,0.86,0.78,0.65,0.62,44,4,0
0.24,0.28,0.3,0.35,0.92,2.45,43,6,0
0.67,0.99,0.7,0.58,0.88,2.64,3,2,0
0.82,0.45,0.63,0.25,0.47,1.28,85,6,1
0.99,0.35,0.11,0.81,0.49,1.14,89,2,0
0.2,0.98,0.14,0.73,0.68,2.05,71,6,1
0.67,0.77,0.71,0.62,0.56,1.19,56,6,1
0.5,0.4,0.45,0.24,0.58,1.38,14,0,1
0.55,0.73,0.03,0.42,0.93,2.0,90,2,0
0.24,0.25,0.15,0.38,0.39,2.94,56,0,0
0.44,0.47,0.59,0.25,0.32,1.02,10,1,1
0.37,0.48,0.62,0.61,0.6,1.32,7,4,1
0.22,0.59,0.87,0.91,0.4,1.96,63,5,1
0.88,0.92,0.56,0.37,0.42,1.4,83,5,1
0.31,0.62,0.46,0.55,0.93,2.17,86,0,0
0.65,0.45,0.48,0.39,0.22,2.84,42,5,1
0.24,0.67,0.21,0.4,0.46,2.02,22,0,1
0.27,0.68,0.74,0.6,0.25,2.55,28,0,0
0.69,0.94,0.15,0.84,0.4,1.34,42,3,0
0.79,0.4,0.55,0.22,0.42,1.67,85,5,1
0.24,0.54,0.08,0.58,0.48,0.62,17,4,1
0.55,0.27,0.06,0.26,0.28,1.37,79,4,0
0.86,0.8,0.67,0.3,0.76,2.1,7,0,0
0.62,0.74,0.84,0.88,0.59,1.98,28,5,0
0.43,0.43,0.66,0.83,0.46,2.72,17,1,1
0.25,0.8,0.2,0.57,0.86,1.45,0,4,0
0.66,0.41,0.56,0.36,0.27,0.92,73,0,0
0.58,1.0,0.79,0.46,0.75,2.24,21,6,0
0.26,0.94,0.33,0.29,0.78,1.76,21,6,0
0.5,0.93,0.42,0.64,0.98,1.19,74,3,0
0.69,0.25,0.25,0.82,0.21,2.08,87,4,1
0.36,0.21,0.67,0.36,0.59,2.96,87,1,1
0.38,0.45,0.64,0.57,0.34,2.74,50,2,1
0.56,0.36,0.72,0.28,0.7,1.96,12,3,1
0.47,0.49,0.18,0.7,0.64,1.53,3,1,0
0.44,0.9,0.05,0.52,0.74,1.08,5,6,0
0.82,0.63,0.83,0.75,0.71,1.55,34,4,1
0.81,0.94,0.15,0.82,0.42,1.8,89,2,0
0.38,0.84,0.67,0.41,0.89,2.63,77,6,0
0.28,0.75,0.85,0.38,0.8,2.58,63,6,0
0.59,0.35,0.68,0.95,0.65,1.13,23,4,0
0.69,0.6,0.64,0.45,0.27,1.9,76,2,1
0.26,0.45,0.32,0.29,0.85,2.93,90,5,1
0.71,0.67,0.51,0.57,0.88,1.81,73,3,0
0.9,0.67,0.39,0.7,0.64,1.59,70,2,1
0.86,0.68,0.88,0.92,0.23,2.24,85,2,1
0.35,0.43,0.54,0.66,0.81,0.67,61,3,1
0.61,0.4,0.84,0.93,0.95,2.62,48,0,1
0.82,0.64,0.51,0.39,0.47,2.72,87,4,0
0.23,0.48,0.18,0.52,0.5,0.76,87,0,0
0.34,0.31,0.22,0.71,0.25,2.34,72,2,1
0.77,0.64,0.63,0.48,0.83,1.92,5,1,1
0.73,0.33,0.54,0.33,0.51,1.63,19,3,1
0.67,0.54,0.49,0.33,0.38,1.89,28,6,0
0.64,0.32,0.87,0.51,0.85,1.05,64,5,0
0.6,0.27,0.0,0.61,0.73,2.04,72,1,0
0.53,0.22,0.17,0.3,0.85,0.98,69,1,1
0.7,0.68,0.88,0.41,0.45,2.99,4,0,0
0.69,0.51,0.02,0.72,0.9,2.78,37,4,1
0.97,0.97,0.24,0.7,0.54,2.79,88,4,0
0.86,0.98,0.05,0.76,0.38,2.06,45,6,1
0.79,0.78,0.4,0.21,0.34,0.45,84,5,0
0.46,0.34,0.47,0.27,0.26,0.49,5,1,1
0.54,0.8,0.3,0.21,0.23,1.11,17,6,0
0.59,0.88,0.57,0.8,0.91,2.8,65,2,0
0.98,0.31,0.71,0.39,0.42,0.58,28,4,0
0.35,0.8,0.05,0.38,0.98,0.96,46,6,1
0.58,0.72,0.11,0.24,0.82,1.25,83,5,1
0.43,0.46,0.26,0.45,0.38,1.78,12,5,1
0.88,0.81,0.2,0.46,0.35,2.69,12,1,1
0.75,0.95,0.78,0.44,0.4,0.58,86,4,1
0.79,0.44,0.66,0.82,0.68,1.34,45,2,1
0.87,0.58,0.02,0.77,0.61,2.61,41,2,1
0.5,0.77,0.69,0.27,0.37,1.79,25,1,1
0.82,0.68,0.6,0.41,0.97,1.32,84,1,0
0.52,0.44,0.72,0.68,0.54,1.25,52,1,0
0.75,0.59,0.69,0.97,0.26,2.41,62,2,0
0.61,0.99,0.89,0.36,0.56,1.98,10,0,0
0.47,0.45,0.9,0.34,0.35,2.44,70,2,1
0.88,0.79,0.15,0.89,0.96,2.21,5,2,0
0.54,0.98,0.13,0.52,0.71,1.25,73,4,0
0.38,0.49,0.8,0.83,0.24,2.31,33,2,0
0.82,0.63,0.74,0.88,0.7,2.81,60,4,0
0.26,0.48,0.69,0.51,0.22,2.38,89,6,1
0.63,0.56,0.2,0.69,0.88,1.77,51,5,1
0.5,0.28,0.52,0.74,0.87,0.89,49,4,1
0.29,0.56,0.84,0.94,0.67,0.51,33,6,0
0.94,0.33,0.57,0.59,0.28,0.87,10,1,1
0.45,0.68,0.06,0.75,0.39,1.69,10,2,0
0.8,0.66,0.58,0.8,0.84,1.36,22,2,0
0.38,0.74,0.31,0.84,0.65,1.13,4,5,1
0.77,0.66,0.51,0.54,0.75,0.64,44,2,0
0.35,0.42,0.4,0.29,0.36,2.29,72,4,1
0.98,0.29,0.42,0.7,0.27,1.05,48,0,1
0.93,0.72,0.86,0.34,0.58,0.68,82,4,0
0.64,0.57,0.69,0.73,0.23,2.64,30,4,1
0.33,0.48,0.07,0.51,0.69,1.51,71,2,0
0.29,0.45,0.78,0.23,0.59,2.36,55,4,1
0.55,0.48,0.29,0.29,0.49,2.91,40,5,0
0.85,0.81,0.31,0.24,0.56,1.83,31,4,1
0.74,0.42,0.01,0.88,0.78,2.46,90,4,0
0.22,0.53,0.71,0.4,0.72,0.53,71,3,0
0.43,0.85,0.09,0.63,0.99,2.8,66,5,0
0.7,0.78,0.78,0.28,0.51,2.65,29,2,0
0.65,0.83,0.81,0.59,0.72,0.57,6,1,1
0.28,0.71,0.25,0.64,0.4,1.66,81,1,1
0.45,0.74,0.69,0.49,0.39,2.27,66,1,0
0.43,0.9,0.87,0.78,0.51,0.82,24,4,1
0.68,0.61,0.88,0.49,0.36,2.61,25,0,1
0.79,0.67,0.39,0.27,0.46,1.95,38,1,1
0.9,0.58,0.63,0.81,0.52,1.58,31,2,1
1.0,0.47,0.57,0.29,0.76,1.19,49,1,0
0.85,0.23,0.59,0.8,0.84,1.17,68,5,0
0.31,0.64,0.32,0.94,0.43,1.32,8,4,1
0.52,0.96,0.4,0.24,0.82,2.53,40,4,0
0.75,0.26,0.65,0.59,0.78,1.37,70,6,1
0.95,0.71,0.85,0.3,0.33,1.04,51,2,0
0.64,0.27,0.16,0.36,0.27,2.84,6,4,1
0.76,0.85,0.5,0.25,0.51,0.46,84,3,1
0.89,0.69,0.88,0.86,0.5,1.54,28,1,1
0.62,0.77,0.48,0.52,0.28,1.35,67,4,0
0.95,0.43,0.25,0.49,0.96,0.98,22,1,1
0.9,0.5,0.66,0.76,0.36,2.59,84,2,0
0.75,0.71,0.44,0.36,0.52,1.2,33,2,1
0.34,0.61,0.41,0.56,0.31,2.35,89,0,1
0.48,0.32,0.43,0.58,0.99,1.27,65,4,0
0.91,0.33,0.83,0.66,0.42,2.7,12,0,1
0.98,0.41,0.62,0.51,0.46,2.98,20,3,0
0.23,0.43,0.11,0.94,0.93,1.03,28,0,1
0.38,0.54,0.73,0.42,0.96,1.19,90,4,1
0.88,0.94,0.86,0.92,0.47,2.32,6,0,0
0.3,0.87,0.53,0.9,0.35,0.66,25,6,1
0.97,0.4,0.33,0.78,0.62,2.56,29,0,0
0.61,0.58,0.83,0.43,0.88,0.55,55,6,0
0.89,0.42,0.3,0.3,0.48,1.52,45,5,1
0.38,0.31,0.61,0.57,0.86,1.1,65,6,1
0.49,0.9,0.27,0.27,0.6,1.68,49,1,0
0.76,0.66,0.83,0.59,0.9,2.38,85,3,1
0.67,0.26,0.43,0.79,0.53,2.25,21,0,0
0.99,0.93,0.09,0.32,0.7,2.65,36,2,0
0.75,0.5,0.75,0.94,0.57,0.43,87,4,0
0.42,0.41,0.13,0.67,0.66,1.6,67,2,1
0.76,0.26,0.04,0.73,0.55,1.19,84,3,0
0.94,0.79,0.85,0.54,1.0,2.83,36,1,1
0.46,0.81,0.55,0.45,0.25,2.34,49,6,0
0.31,0.72,0.77,0.61,0.99,0.33,42,1,1
0.33,0.7,0.19,0.59,0.35,0.92,34,6,0
0.6,0.27,0.34,0.55,0.93,1.65,64,3,0
0.69,0.78,0.09,0.84,0.8,1.36,81,5,0
0.83,0.54,0.28,0.81,0.54,2.83,30,0,0
0.36,0.41,0.66,0.74,0.36,1.13,66,0,1
0.64,0.5,0.25,0.36,0.21,1.87,1,3,1
0.57,0.59,0.15,0.8,0.44,1.79,68,4,0
0.87,0.87,0.87,0.28,0.46,0.59,47,1,0
0.65,0.73,0.19,0.34,0.83,2.85,56,4,0
0.6,0.9,0.61,0.49,0.34,2.12,2,2,1
0.33,0.55,0.02,0.59,0.99,0.79,4,4,0
0.6,0.75,0.41,0.87,0.67,2.59,34,1,0
0.43,0.64,0.32,0.89,0.46,1.89,64,3,0
0.3,0.94,0.69,0.71,0.57,1.53,88,5,1
0.66,0.81,0.25,0.9,0.77,0.59,41,2,1
0.56,0.38,0.77,0.58,0.36,2.35,35,4,1
0.26,0.83,0.2,0.64,0.27,2.21,37,4,1
0.27,0.63,0.12,0.4,0.88,0.35,66,6,1
1.0,0.97,0.3,0.96,0.27,1.12,68,4,0
0.5,0.75,0.31,0.95,0.36,1.2,20,3,1
0.54,0.92,0.84,0.96,0.99,1.35,85,3,0
0.59,0.79,0.8,0.21,0.54,2.54,9,2,1
0.22,0.84,0.12,0.78,0.74,0.57,52,1,0
0.24,0.66,0.5,0.36,0.35,2.68,7,5,0
0.64,0.53,0.41,0.3,0.7,2.58,19,0,0
0.97,0.74,0.06,0.29,0.62,1.25,28,2,0
0.92,0.85,0.59,0.87,0.24,1.27,46,3,1
0.99,0.95,0.09,0.66,0.63,1.22,47,5,0
0.87,0.88,0.41,0.52,0.43,1.62,48,1,0
0.82,0.46,0.82,0.27,0.37,2.14,49,0,1
0.83,0.45,0.06,0.26,0.85,0.88,79,0,0
0.3,0.32,0.84,0.88,0.53,2.7,20,4,1
0.51,0.99,0.8,0.64,0.28,2.99,51,3,1
0.7,0.94,0.57,0.96,0.46,0.81,57,3,1
0.68,0.78,0.08,0.2,0.78,0.54,79,0,1
0.97,0.41,0.64,0.47,0.98,2.75,32,6,1
0.7,0.48,0.31,0.49,0.23,1.3,43,4,1
0.71,0.51,0.71,0.79,0.76,1.01,84,0,0
0.78,0.39,0.65,0.4,0.91,2.88,47,4,0
0.52,0.29,0.37,0.86,0.58,1.17,10,5,0
0.9,0.51,0.61,0.61,0.99,1.76,52,6,0
0.89,0.93,0.33,0.63,0.21,1.41,74,5,0
0.4,0.21,0.1,0.99,0.89,1.3,56,3,0
0.51,0.31,0.29,0.29,0.97,2.86,70,4,1
0.94,0.97,0.85,0.88,0.44,2.23,49,1,0
0.27,0.68,0.46,0.84,0.5,1.31,79,4,0
0.87,0.8,0.74,0.7,0.7,1.6,24,1,0
0.54,0.22,0.8,0.76,0.31,2.05,15,6,1
0.51,0.98,0.42,0.72,0.96,1.46,20,4,1
0.8,0.26,0.5,0.99,0.37,1.28,15,2,1
0.73,0.47,0.69,0.29,0.45,1.32,39,3,0
0.96,0.92,0.66,0.84,0.31,0.41,28,1,1
0.84,0.68,0.65,0.92,0.45,1.47,54,4,0
0.93,0.4,0.72,0.49,0.21,2.71,2,6,1
0.51,0.94,0.68,0.77,1.0,2.8,75,4,0
0.34,0.96,0.72,0.84,0.96,0.93,30,4,1
0.28,0.39,0.63,0.23,0.61,1.61,76,5,1
0.73,0.88,0.52,0.65,0.39,0.72,9,3,0
0.98,0.83,0.8,0.63,0.43,1.16,79,1,0
0.91,0.83,0.58,0.64,0.24,0.42,90,1,1
0.87,0.83,0.03,0.74,0.31,0.4,82,4,0
0.45,0.6,0.17,0.54,0.53,2.4,23,1,1
0.22,0.83,0.06,0.33,0.79,0.68,3,3,0
0.3,0.4,0.37,0.68,0.84,0.44,83,3,0
0.47,0.66,0.05,0.34,0.73,2.99,45,3,0
0.62,0.66,0.18,0.92,0.96,0.93,71,1,0
0.61,0.87,0.29,0.24,0.48,2.71,56,6,1
0.78,0.33,0.24,0.72,0.89,0.69,46,1,0
0.67,0.92,0.62,0.6,0.26,2.02,60,0,0
0.31,0.68,0.79,0.45,0.47,2.11,5,2,0
0.72,0.64,0.46,0.89,0.81,2.32,27,5,0
0.51,0.57,0.57,0.65,0.35,1.64,59,2,1
0.38,0.82,0.23,0.74,0.72,1.82,10,0,0
0.4,0.83,0.06,0.53,0.3,0.37,81,3,0
0.87,0.53,0.09,0.68,0.29,0.84,9,5,0
0.7,0.78,0.84,0.37,0.59,1.97,59,3,1
0.76,0.95,0.88,0.78,0.65,1.15,20,1,1
0.34,0.65,0.12,0.5,0.2,0.58,19,5,0
0.71,0.46,0.13,0.22,0.61,2.69,18,1,0
0.31,0.97,0.02,0.33,0.68,1.72,13,5,1
0.58,0.67,0.79,0.41,0.95,0.75,27,4,0
0.52,0.87,0.11,0.41,0.87,2.93,24,6,0
0.48,0.9,0.6,0.69,0.9,1.26,44,6,1
0.42,0.4,0.14,0.52,0.88,1.57,51,5,1
0.82,0.61,0.26,0.24,0.27,2.91,79,1,1
0.35,0.65,0.41,0.41,0.28,1.51,75,0,1
0.77,0.23,0.69,0.57,0.55,2.5,11,5,1
0.59,0.57,0.37,0.84,0.97,0.92,23,4,0
0.48,0.71,0.05,0.69,0.48,1.24,79,1,0
0.62,0.75,0.45,0.74,0.35,1.94,45,1,0
0.89,0.89,0.16,0.74,0.53,2.12,55,1,0
0.9,0.73,0.28,0.27,0.33,2.44,32,6,0
0.72,0.9,0.31,0.29,0.78,2.21,79,0,0
0.66,0.31,0.72,0.94,0.23,0.47,26,4,0
0.53,0.6,0.78,0.35,0.92,0.56,24,0,0
0.32,0.36,0.28,0.77,0.68,0.5,55,3,0
0.39,0.64,0.23,0.54,0.5,2.83,36,5,0
0.89,0.74,0.65,0.83,0.7,0.84,58,6,1
0.89,0.93,0.33,0.32,0.98,1.6,51,0,0
0.68,0.73,0.56,0.75,0.68,0.33,69,5,1
0.92,0.48,0.64,0.53,0.9,0.67,45,4,0
0.48,0.59,0.82,0.78,0.64,2.98,39,5,0
0.51,0.62,0.28,0.57,0.99,1.27,56,4,1
0.86,0.83,0.02,0.83,0.93,0.57,80,5,0
0.78,0.58,0.52,0.56,0.99,0.48,32,2,0
0.52,0.37,0.31,0.73,0.78,0.3,62,4,0
0.34,0.76,0.05,0.85,0.99,2.78,43,3,1
0.61,0.82,0.81,0.31,0.26,1.38,14,2,0
0.25,0.82,0.59,0.43,0.64,1.27,34,1,1
0.45,0.91,0.7,0.83,0.67,1.43,71,2,0
0.5,0.93,0.51,0.82,0.76,2.73,89,1,1
0.9,0.3,0.63,0.79,0.21,1.56,59,5,0
0.87,0.49,0.84,0.28,0.86,2.96,37,2,0
0.39,0.57,0.12,0.87,0.92,2.88,72,6,0
0.77,0.38,0.3,0.9,0.61,2.46,52,5,1
0.22,0.81,0.23,0.76,0.21,1.51,0,1,0
0.36,0.86,0.26,0.52,0.2,1.29,1,6,0
0.75,0.87,0.83,0.91,0.47,1.59,84,6,1
0.67,0.22,0.17,0.38,0.26,1.98,23,2,1
0.75,0.33,0.39,0.25,0.58,2.28,35,6,0
0.76,0.71,0.15,0.98,0.3,1.56,81,4,0
0.29,0.97,0.27,0.39,0.79,0.45,19,1,1
0.5,0.96,0.61,0.72,0.74,2.22,43,0,0
0.51,0.82,0.6,0.98,0.79,1.64,22,0,1
0.24,0.51,0.49,0.76,0.24,0.65,69,4,0
0.92,0.5,0.83,0.93,0.59,1.64,26,2,1
1.0,0.99,0.69,0.48,0.28,2.39,8,5,0
0.97,0.95,0.21,0.71,0.5,0.5,59,6,0
0.67,0.58,0.56,0.41,0.49,1.26,13,4,1
0.65,0.82,0.72,0.52,0.25,1.54,82,3,1
0.86,0.91,0.87,0.56,0.67,2.63,38,1,0
0.68,0.69,0.42,0.69,0.56,1.21,74,2,1
0.76,0.3,0.39,0.74,0.68,2.81,58,6,0
0.38,0.82,0.85,0.9,0.95,2.49,73,1,1
0.99,0.66,0.07,0.66,0.5,1.03,39,3,1
0.63,0.97,0.48,0.49,0.76,0.64,15,1,0
0.74,0.91,0.39,0.98,0.74,0.67,46,3,0
0.34,0.33,0.14,0.28,0.56,2.66,49,6,1
0.35,0.47,0.13,0.92,0.29,1.45,29,5,0
0.75,0.59,0.09,0.69,0.93,2.53,66,6,0
0.32,0.85,0.86,0.83,0.37,0.69,37,2,1
0.88,0.84,0.48,0.28,0.65,2.79,56,3,0
0.31,0.88,0.25,0.28,0.6,1.45,28,5,1
0.91,0.26,0.61,0.31,0.9,1.38,36,6,1
0.95,0.93,0.76,0.27,0.61,1.23,22,4,0
0.34,0.95,0.26,0.5,0.74,0.77,43,4,0
0.5,0.59,0.06,0.23,0.28,0.76,60,6,0
0.91,0.68,0.8,0.21,0.68,0.78,89,0,0
0.35,0.6,0.69,0.85,0.22,0.83,40,0,1
0.63,0.72,0.36,0.27,0.22,1.45,10,1,0
0.48,0.58,0.51,0.31,0.31,2.11,55,6,0
0.71,0.37,0.24,0.25,0.27,0.84,14,6,1
0.72,0.63,0.64,0.55,0.3,1.77,81,3,0
0.79,0.68,0.61,0.51,0.71,1.47,38,1,1
0.33,0.76,0.54,0.93,0.93,1.43,53,6,1
0.97,0.94,0.07,0.97,0.47,0.75,33,2,1
0.75,0.2,0.36,0.5,0.48,2.82,50,0,0
0.32,0.92,0.44,0.46,0.84,2.75,24,6,0
0.52,0.44,0.32,0.41,0.24,2.16,47,2,1
0.29,0.97,0.41,0.28,0.97,0.82,59,2,0
0.36,0.7,0.76,0.32,0.28,1.93,90,5,0
0.83,0.85,0.53,0.98,0.8,2.93,61,2,0
0.29,0.45,0.7,0.96,0.78,1.11,66,5,0
0.49,0.95,0.35,0.88,0.32,0.61,87,0,0
0.47,0.28,0.77,0.68,0.68,2.42,83,4,1
0.74,0.54,0.62,0.39,0.85,1.03,62,3,0
0.66,0.29,0.24,0.85,0.8,0.38,64,4,1
0.53,0.71,0.77,0.38,0.55,2.93,65,1,1
0.49,0.35,0.7,0.36,0.81,0.96,24,3,1
0.34,0.36,0.32,0.8,0.53,2.08,13,2,0
0.65,0.39,0.6,0.54,0.59,0.44,59,2,1
0.76,0.68,0.26,0.24,0.38,1.72,79,3,0
0.6,0.48,0.09,0.88,0.89,0.47,45,0,1
0.93,0.44,0.29,0.88,0.87,0.57,60,0,0
0.67,0.67,0.89,0.54,0.59,1.6,57,2,1
0.21,0.74,0.64,0.3,0.45,2.26,1,2,1
0.37,0.79,0.34,0.26,0.72,1.19,80,6,0
0.27,0.37,0.64,0.69,0.46,2.1,75,2,1
0.4,1.0,0.43,0.83,0.65,0.82,9,2,1
0.58,0.86,0.21,0.28,0.35,1.6,11,1,1
0.79,0.38,0.49,0.65,0.22,0.95,57,2,1
0.7,0.56,0.04,0.88,0.85,2.93,49,0,0
0.48,0.65,0.04,0.21,0.67,0.58,74,5,1
