contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
78,90,0,100,63,1.2,43,2,0
82,80,0,72,50,0.9,23,2,0
90,89,1,93,93,0.82,10,3,0
86,96,1,62,93,3.72,72,1,0
71,100,0,74,79,2.34,29,0,0
52,47,0,34,41,2.71,84,1,1
62,31,0,41,34,1.84,14,1,1
68,81,0,57,30,2.89,59,0,0
87,33,0,90,58,1.78,35,3,0
67,85,0,47,70,3.89,74,1,0
47,68,0,41,33,2.5,56,5,1
79,85,0,97,39,1.85,2,3,0
69,91,1,59,73,0.99,15,5,0
99,70,0,47,91,1.0,72,4,0
96,79,1,77,41,2.96,48,0,1
87,93,0,79,34,3.64,8,2,0
75,56,1,98,56,2.21,17,0,0
75,49,0,34,82,4.4,41,1,0
95,99,0,95,100,1.25,80,1,0
46,82,1,66,56,3.5,4,4,1
97,70,0,70,51,1.07,28,2,0
70,40,0,68,84,4.4,42,1,1
88,91,0,54,86,4.04,75,0,0
40,59,0,63,76,0.51,6,1,0
82,37,0,86,40,4.72,42,2,1
64,37,0,64,92,1.73,6,1,0
35,90,1,55,93,3.64,63,3,1
32,69,1,44,53,2.73,69,4,1
70,38,1,68,73,1.4,32,1,1
40,95,1,67,67,4.93,71,3,1
78,51,1,97,33,0.84,61,4,1
99,49,1,33,74,4.45,7,3,0
90,59,0,69,63,1.87,86,5,1
42,49,1,51,90,2.19,85,3,1
30,85,1,58,50,0.62,58,3,1
54,95,1,93,96,4.92,66,0,1
77,89,0,53,50,3.02,71,1,0
49,97,0,89,86,4.83,9,3,1
89,61,0,44,67,0.53,83,2,1
99,54,0,64,63,1.28,83,3,1
32,38,0,99,81,4.37,57,0,1
55,69,0,60,82,2.11,76,1,0
35,56,1,64,46,3.83,29,0,0
91,100,0,54,76,4.93,0,4,0
61,97,1,83,50,3.04,53,3,1
81,41,0,82,61,3.68,14,0,0
32,32,1,45,87,1.33,52,5,1
81,94,0,72,44,4.42,39,2,0
31,94,0,92,57,4.85,67,0,0
39,80,1,51,77,1.04,64,4,1
81,76,1,80,32,0.89,55,1,0
79,51,0,98,57,3.63,53,3,0
40,95,1,67,77,2.98,39,2,0
66,96,0,70,83,3.18,83,0,0
37,72,0,92,55,4.35,17,3,0
97,38,1,71,76,2.3,4,5,1
63,50,0,33,91,1.2,65,0,1
91,80,0,95,58,3.13,80,1,0
34,94,1,95,45,3.82,59,2,0
48,33,0,50,96,2.57,79,2,1
36,60,0,59,89,3.77,4,4,0
44,50,0,60,81,2.43,90,2,1
87,65,0,67,85,4.0,16,0,0
79,70,0,31,98,4.84,23,4,0
45,98,0,43,43,4.18,66,2,0
61,79,1,39,39,4.66,36,0,1
67,97,0,40,78,4.14,52,1,0
61,89,0,43,58,4.76,20,5,0
86,30,0,94,34,1.39,35,3,0
66,44,1,34,60,2.08,77,5,0
88,33,0,71,60,3.52,84,1,1
61,31,0,63,40,0.6,52,2,0
85,45,0,74,60,2.31,34,5,1
32,47,1,82,59,3.0,25,3,1
79,42,1,99,69,4.76,17,0,0
61,50,0,85,72,3.16,16,2,0
34,83,0,80,39,4.68,29,3,1
100,72,1,86,45,0.57,17,1,0
91,50,0,42,99,2.03,70,2,1
53,64,0,66,70,3.59,38,3,0
58,45,0,49,39,2.67,82,0,0
33,60,1,81,56,0.68,16,4,1
58,62,0,42,79,4.4,73,5,1
73,72,0,95,89,3.79,9,4,0
76,42,0,52,56,4.97,86,4,1
84,45,0,72,49,2.07,17,3,1
97,49,0,100,61,4.22,36,1,0
58,38,0,81,61,2.12,47,4,1
75,64,0,33,87,3.65,18,2,1
90,45,0,64,61,1.64,35,4,1
67,68,0,99,36,4.68,15,1,0
89,94,0,41,65,4.56,72,1,1
73,100,0,88,50,1.93,15,5,1
55,92,1,68,73,2.38,83,0,0
80,84,0,58,78,0.58,60,4,0
51,71,0,93,100,3.15,71,2,0
86,40,1,59,86,3.2,77,0,0
35,90,1,66,69,0.81,14,2,0
63,67,1,94,78,4.33,61,5,1
78,66,1,83,70,1.83,61,3,1
43,67,0,88,41,3.78,23,3,1
78,71,1,56,72,1.03,56,2,1
84,41,0,81,90,3.66,84,2,0
64,30,0,42,61,1.38,81,5,1
96,67,0,30,60,2.75,73,4,0
76,62,0,62,31,4.64,25,3,1
59,93,0,39,85,4.77,85,2,1
71,68,0,95,64,2.56,84,2,0
80,98,0,75,31,4.09,35,3,1
69,86,0,83,58,2.29,60,1,0
45,88,1,100,40,1.17,53,4,0
91,32,0,52,91,0.59,30,0,0
64,96,0,70,60,1.64,85,4,0
72,50,0,45,90,0.62,76,2,0
89,72,1,94,31,0.91,77,0,0
95,45,1,31,59,4.78,70,2,1
95,68,0,52,37,3.0,68,0,0
42,65,0,40,84,4.21,51,0,0
63,59,0,77,53,4.01,6,3,0
51,52,0,64,31,2.38,42,4,1
89,32,0,73,40,3.64,51,2,1
86,52,0,80,99,3.84,61,3,0
41,99,0,33,30,1.99,72,4,1
82,35,0,87,80,0.59,82,0,0
81,42,1,42,30,3.93,35,0,1
83,34,1,97,70,3.54,7,2,1
80,53,0,88,75,1.57,44,5,0
59,44,1,100,68,2.23,78,2,1
60,82,1,76,97,2.03,20,5,1
98,91,0,94,64,3.59,15,2,0
93,69,0,78,64,2.67,26,2,0
77,30,1,89,50,1.46,71,0,0
58,93,1,65,79,4.0,35,2,0
51,37,0,31,40,1.76,7,3,0
48,80,1,37,49,0.78,25,5,0
37,74,0,42,35,0.74,13,2,0
73,35,0,92,31,1.89,49,0,0
89,100,0,63,54,1.65,71,5,0
69,95,0,99,59,3.39,50,1,0
91,97,0,83,79,1.94,40,0,0
56,83,0,63,68,4.73,37,0,0
77,81,1,47,99,3.18,44,1,1
74,84,0,32,87,2.06,46,4,1
78,36,0,92,47,1.02,86,1,0
31,33,0,80,75,0.9,40,5,1
97,86,0,45,93,1.56,88,1,0
72,44,1,50,85,1.52,40,0,0
45,58,0,74,82,3.39,44,3,1
64,98,0,73,83,1.3,53,4,0
40,98,1,95,69,4.83,24,0,0
85,64,1,41,88,3.42,42,5,0
79,93,1,76,75,0.71,39,1,0
41,62,0,32,65,2.27,38,1,1
62,50,0,96,54,3.67,89,4,1
71,96,0,59,91,1.96,69,1,0
46,93,0,99,71,2.59,80,3,0
51,90,0,90,42,1.25,18,5,0
77,76,1,83,52,4.23,19,5,1
61,34,0,32,31,4.95,13,4,1
34,58,0,78,72,4.52,10,4,1
77,36,0,38,55,1.86,28,5,0
98,40,1,88,79,3.45,17,4,1
88,31,1,54,95,2.35,51,3,1
94,62,0,91,65,3.11,75,3,0
41,81,0,60,81,4.69,7,3,1
46,38,1,92,56,3.05,76,1,1
30,82,1,76,98,3.97,10,2,0
44,99,1,94,47,3.71,15,4,0
95,49,0,70,39,4.35,71,3,1
51,83,0,66,45,3.86,81,3,1
56,69,1,95,61,2.13,41,4,1
80,70,0,93,78,2.56,53,1,0
78,37,1,39,81,3.37,55,3,1
100,55,0,93,78,1.79,22,2,0
76,72,1,79,47,2.57,18,5,1
60,54,0,60,73,4.13,54,4,1
84,32,0,53,89,1.01,64,2,0
40,76,0,37,42,2.65,20,3,0
75,39,0,79,47,1.49,71,3,0
48,71,0,45,45,4.52,24,3,1
92,74,0,65,48,1.81,64,2,0
56,35,0,46,38,2.13,90,4,1
73,70,1,76,45,1.66,16,5,0
55,81,0,93,68,0.84,71,3,0
44,46,0,62,91,2.33,70,1,0
40,82,0,94,81,2.51,76,2,0
49,70,0,99,47,3.21,67,1,1
59,88,0,70,44,3.96,81,4,1
93,65,0,57,32,2.82,56,0,0
34,38,1,83,85,1.97,32,0,0
47,75,0,73,33,4.91,57,1,1
92,38,0,30,31,2.43,8,0,0
87,97,0,83,67,3.26,66,4,0
51,95,1,66,78,1.97,8,5,1
87,32,1,75,51,4.01,52,5,1
70,43,1,99,41,4.39,38,1,1
87,87,0,49,99,4.34,53,1,0
34,100,1,97,74,2.69,76,5,0
55,49,0,87,78,2.72,1,4,0
81,76,0,43,84,3.47,68,1,0
80,96,1,45,85,4.29,13,0,1
50,84,1,44,56,2.48,63,3,1
84,93,0,93,35,1.14,17,4,0
31,58,0,89,56,1.5,44,0,0
99,80,0,33,50,2.92,64,0,0
66,35,0,55,96,1.14,42,1,0
100,90,1,68,95,0.93,71,2,1
47,38,1,83,49,1.34,66,1,0
96,91,0,87,83,4.67,11,2,0
78,40,1,75,47,4.28,51,3,1
38,55,0,66,69,2.68,71,5,1
52,32,0,42,41,3.72,40,3,1
43,61,1,31,87,4.79,36,3,1
59,83,0,32,54,4.65,89,3,1
33,88,0,64,56,2.42,31,0,0
48,94,0,89,62,3.1,72,3,0
86,42,0,44,37,1.76,67,1,1
45,78,0,82,98,3.28,60,1,0
33,39,0,38,58,1.05,50,4,1
47,32,0,95,77,4.2,31,1,1
46,42,1,52,67,4.91,83,1,1
61,99,1,48,73,1.56,44,2,0
99,92,0,64,53,4.28,20,1,0
82,51,1,47,90,1.86,49,3,1
34,49,1,85,84,3.93,75,5,1
69,42,0,71,31,1.13,4,1,0
98,94,1,70,95,1.16,2,4,0
85,96,0,48,79,0.83,58,2,1
44,94,0,65,32,4.72,60,1,0
37,85,0,89,71,2.46,63,2,0
36,53,0,93,31,1.57,65,0,0
56,70,0,45,45,4.62,38,0,0
50,77,1,58,71,0.98,25,2,0
92,49,0,84,36,2.31,63,2,0
85,71,0,44,63,1.46,66,0,0
99,97,0,74,34,2.15,84,2,0
72,46,1,41,67,0.84,45,4,1
37,96,0,87,60,2.51,75,3,1
35,67,0,54,83,4.36,0,4,1
99,82,0,72,32,1.05,50,0,0
100,46,1,48,74,4.9,63,5,1
40,83,0,30,64,1.56,16,0,0
77,70,1,100,85,4.78,48,0,0
55,96,0,94,52,1.53,15,5,0
53,45,0,60,64,0.74,71,0,1
90,75,0,44,71,3.79,11,5,1
61,93,1,85,55,3.04,9,3,0
92,44,0,53,50,4.29,61,1,1
38,62,0,99,98,3.81,88,4,0
89,73,0,74,34,1.66,70,4,1
52,74,0,64,34,2.35,10,4,0
98,71,0,45,70,1.15,6,1,0
74,83,0,55,85,4.49,85,1,0
53,60,0,77,100,3.67,10,5,0
95,43,0,73,96,0.93,42,2,0
32,30,0,63,54,1.12,42,3,0
90,90,1,80,76,4.87,19,1,0
42,39,0,82,33,2.46,77,4,1
44,78,0,79,59,2.05,46,4,1
82,79,0,31,55,4.87,65,2,1
100,44,1,95,37,1.47,7,4,1
72,60,0,75,38,1.44,71,1,0
44,76,0,40,75,0.51,24,0,0
40,78,0,76,78,2.82,5,3,0
96,47,0,30,68,4.85,17,3,1
40,83,0,42,79,4.51,84,5,1
32,52,0,96,34,1.43,40,5,1
44,69,0,44,84,4.23,42,5,1
64,65,0,81,81,2.12,12,2,0
59,52,0,76,55,4.28,5,4,0
94,42,0,43,68,2.51,37,3,1
84,58,0,51,91,2.61,38,1,0
87,70,0,43,64,0.99,68,1,0
53,77,1,72,92,0.65,80,1,0
82,37,0,87,57,1.17,51,2,1
40,78,1,72,87,0.97,76,5,1
37,30,0,67,36,3.86,84,2,1
70,44,0,55,72,2.08,47,1,0
38,91,0,40,74,4.85,53,2,0
68,55,0,48,100,2.99,5,1,0
78,98,0,96,47,3.17,81,2,0
82,96,0,85,59,1.99,84,4,0
90,100,0,74,33,2.95,89,4,1
32,69,0,77,91,4.96,79,0,0
41,91,0,96,50,0.76,88,1,0
33,45,0,54,94,2.77,25,2,1
66,43,1,56,51,3.13,34,2,1
60,34,1,97,33,4.86,53,5,1
36,57,0,51,88,3.14,45,0,0
71,58,1,55,58,4.25,52,3,1
42,80,1,99,82,0.99,23,5,0
35,45,0,32,35,2.49,19,3,1
51,64,0,99,80,1.44,88,4,1
89,81,0,65,34,3.6,40,5,1
88,31,1,39,98,4.4,46,1,1
63,81,0,33,46,4.79,33,0,1
55,53,0,58,88,4.98,49,1,0
80,34,1,89,94,1.96,33,0,0
79,96,0,76,35,3.73,57,4,1
72,56,1,47,31,3.45,38,4,1
65,80,1,61,67,1.19,76,4,0
55,80,0,31,58,1.61,24,3,1
42,66,0,50,90,1.55,79,5,1
43,95,0,70,69,3.3,80,1,0
40,69,0,55,45,1.2,69,4,1
90,45,0,32,95,3.25,22,1,0
47,53,0,47,99,3.9,40,4,1
52,70,1,68,99,3.84,80,0,0
36,80,0,45,32,2.38,53,3,0
95,52,0,46,89,3.93,14,1,0
54,31,0,60,67,1.47,53,1,0
80,56,0,38,58,1.22,87,2,0
46,79,0,45,57,0.5,46,0,0
80,74,1,37,65,1.48,9,2,0
53,84,0,75,33,3.52,18,0,0
52,69,1,77,97,4.87,52,2,1
51,31,0,72,68,4.92,33,4,1
51,50,0,58,87,0.85,30,4,0
39,95,1,54,99,3.2,34,0,0
77,89,0,46,89,0.71,82,4,0
91,52,0,69,63,3.3,24,0,0
98,82,1,49,33,0.56,24,5,1
39,74,0,57,46,4.54,86,2,1
64,92,0,50,61,4.73,83,5,1
50,60,0,74,100,2.95,5,5,0
40,75,0,32,75,3.85,85,2,1
32,66,0,50,72,1.25,87,0,0
79,82,0,72,44,0.54,85,5,1
79,56,0,45,93,0.8,38,4,1
72,53,0,95,40,0.76,81,0,0
38,35,1,53,63,2.91,38,4,1
33,49,0,55,97,1.41,74,0,0
38,84,0,90,57,3.18,41,5,1
75,32,0,64,31,2.19,88,0,1
56,50,0,36,61,1.71,15,2,0
84,51,1,100,40,4.58,27,1,1
31,84,0,44,53,3.59,86,5,1
37,30,1,33,83,2.71,72,4,1
99,60,0,81,83,1.15,84,2,0
79,61,0,92,43,4.27,40,3,0
49,96,0,73,61,4.42,45,3,0
56,97,1,60,35,0.87,82,0,0
73,97,1,73,61,2.04,47,4,1
40,79,0,82,54,0.76,28,5,1
95,89,0,39,37,3.73,86,2,0
30,33,1,42,86,3.85,47,4,1
100,33,0,80,45,3.17,68,3,1
74,85,1,66,72,1.92,62,4,1
52,43,0,95,35,4.53,11,1,0
50,60,0,78,93,1.22,16,2,0
60,64,0,66,30,3.07,17,2,0
53,47,0,54,82,2.64,77,0,0
53,83,0,92,74,2.86,3,1,0
49,94,0,58,51,2.22,47,0,0
62,87,0,52,90,5.0,90,0,1
44,80,1,86,55,4.51,37,3,1
71,65,1,62,48,4.75,86,4,1
53,96,0,52,32,4.69,70,2,1
95,42,1,96,92,2.73,67,3,1
75,42,0,99,60,2.14,69,2,1
36,69,0,75,34,3.86,34,1,0
37,38,1,32,97,4.17,2,2,1
30,89,0,96,93,0.81,36,4,0
30,44,1,79,88,3.73,52,4,1
47,46,1,82,59,2.6,46,0,0
33,92,0,79,36,3.31,40,5,0
76,45,0,38,93,2.53,52,4,0
95,97,1,92,89,2.84,77,4,0
46,69,1,82,63,4.07,61,5,1
79,77,0,87,61,4.56,47,5,1
91,72,0,72,52,3.89,5,0,0
56,98,1,60,99,4.02,44,3,0
59,92,1,54,30,1.1,47,1,1
41,76,1,70,76,4.16,2,1,1
82,51,0,92,64,1.05,33,0,0
77,63,0,43,46,3.37,54,3,1
42,86,1,77,74,3.86,23,0,0
87,77,0,57,66,1.62,68,2,0
35,39,0,62,46,3.03,79,1,0
90,67,0,84,63,3.87,52,3,1
94,57,0,98,31,3.0,23,0,0
51,35,0,73,82,1.08,10,1,0
89,88,1,86,77,1.05,74,4,1
88,58,1,30,76,4.52,46,3,1
94,95,0,80,57,0.68,75,5,0
38,91,0,34,51,2.36,59,1,1
70,77,0,52,34,2.04,33,1,0
79,59,0,64,76,0.83,50,4,0
37,79,0,92,84,2.17,28,4,0
70,50,0,44,56,4.4,90,0,1
89,90,0,59,32,4.9,3,1,0
62,81,1,60,61,2.23,31,2,0
37,62,0,68,91,1.76,8,0,0
75,41,1,32,92,2.86,25,2,1
86,69,0,47,39,2.34,70,1,0
88,96,0,36,33,2.8,54,3,1
41,61,0,76,96,3.26,15,5,0
78,48,0,84,69,0.59,83,2,1
92,54,1,69,70,4.26,38,0,0
76,47,0,80,80,3.42,71,2,0
41,88,1,76,71,3.07,35,1,0
48,68,0,37,57,0.85,56,0,1
79,98,0,39,53,3.53,2,4,0
51,80,0,68,31,1.54,72,0,0
61,61,0,58,51,2.14,7,3,1
58,61,0,72,85,4.44,84,4,1
36,64,0,68,87,3.48,74,2,0
91,73,0,92,48,4.84,7,5,0
40,80,1,68,90,3.64,49,5,1
99,44,0,61,83,4.78,44,2,0
77,60,1,32,45,4.69,49,1,1
78,46,0,76,67,3.52,9,0,0
44,88,1,31,63,1.35,45,3,0
75,88,1,36,52,3.93,82,1,1
72,66,0,33,49,1.2,21,0,0
35,63,0,36,82,2.28,75,3,1
74,31,1,60,68,3.01,54,2,1
58,61,1,96,55,1.43,19,0,0
63,70,0,83,42,4.04,0,4,0
99,77,0,100,43,2.37,5,4,0
72,87,0,61,90,4.16,21,5,1
70,100,0,70,69,2.68,45,0,0
61,50,1,41,68,1.69,65,3,1
61,97,1,41,88,3.87,59,5,1
41,42,0,82,48,1.85,18,5,0
75,34,1,65,62,1.04,75,5,1
54,91,1,37,96,1.77,22,5,1
61,52,0,56,93,3.68,71,0,1
45,100,0,87,97,2.56,34,4,0
45,61,0,60,100,0.64,32,1,0
88,72,0,66,63,3.81,61,4,1
45,75,0,92,57,0.69,11,5,0
67,52,0,79,56,2.72,58,3,0
64,40,1,70,62,0.56,31,1,1
50,79,0,98,50,1.76,77,1,0
90,45,0,90,36,3.1,35,3,1
61,84,1,48,96,2.27,49,3,0
62,86,1,73,75,1.47,42,3,0
78,93,0,88,70,1.87,47,5,1
64,31,0,71,92,1.56,35,5,0
84,90,1,59,39,1.39,48,1,0
52,89,1,77,68,1.86,88,0,0
71,73,0,87,55,1.65,43,1,0
81,56,0,100,99,4.46,60,5,1
40,76,0,32,44,2.1,4,1,0
31,45,1,35,79,2.08,21,2,1
58,43,0,40,61,3.57,37,1,1
95,69,1,80,75,1.07,83,3,1
94,98,0,35,59,2.62,6,4,0
69,50,1,54,38,5.0,0,3,1
88,62,0,63,55,2.11,54,1,0
66,74,0,76,56,4.27,17,4,0
34,40,0,46,89,1.03,73,0,0
31,32,0,52,33,3.3,23,5,1
61,95,0,58,99,2.81,89,0,0
72,100,0,38,85,3.41,11,1,0
93,48,0,30,46,4.61,24,4,0
35,83,0,100,62,0.92,3,2,0
78,33,0,86,99,1.38,26,0,0
52,33,0,59,54,2.88,68,5,1
38,99,0,39,54,1.44,34,4,0
30,58,0,50,46,2.78,27,4,1
52,99,0,59,100,2.05,5,4,0
83,60,0,66,72,1.52,71,0,0
64,79,0,58,80,2.57,43,4,1
56,47,0,44,100,1.73,73,4,1
76,60,1,88,77,1.77,0,2,0
32,100,0,36,97,2.14,38,2,0
43,79,1,49,31,2.52,52,2,1
54,85,1,36,50,1.62,46,5,1
78,76,0,44,90,3.81,1,4,0
52,90,0,47,42,2.81,65,4,1
80,66,0,57,90,2.52,83,5,1
91,46,0,37,56,2.51,52,0,0
36,61,0,36,65,2.05,7,4,0
82,52,0,88,73,1.39,44,2,0
89,35,0,68,98,3.04,55,3,0
62,42,0,94,43,4.03,5,2,0
49,36,1,30,40,4.38,27,1,1
66,59,0,55,71,4.0,73,3,1
31,68,1,46,91,1.21,42,4,1
64,76,0,35,87,2.05,39,5,0
83,67,0,33,31,2.72,49,4,1
78,37,0,83,83,0.7,12,4,1
33,65,0,92,49,1.51,11,2,0
98,42,0,95,35,3.38,75,5,1
46,50,0,53,42,3.41,30,1,0
80,64,0,65,55,3.19,88,2,0
48,61,1,48,84,0.99,51,5,1
92,78,0,62,88,2.87,76,0,0
86,30,0,32,74,2.62,46,5,0
42,30,1,84,71,1.31,25,4,0
38,56,0,33,55,1.04,36,0,0
34,100,0,88,63,1.0,48,1,0
71,98,0,77,48,1.65,18,2,0
46,42,0,40,63,2.71,78,1,1
32,37,0,45,70,2.82,84,0,1
75,64,0,69,33,2.31,6,5,1
83,66,0,38,98,1.44,67,3,1
49,99,0,77,70,4.77,90,5,1
51,72,1,54,98,3.79,87,2,1
71,71,1,77,78,0.63,22,4,0
69,37,0,63,89,1.1,68,1,0
84,72,1,83,97,4.79,79,0,1
36,70,1,69,43,4.04,68,5,1
98,72,0,66,74,1.91,2,2,0
94,47,1,85,100,2.01,57,1,0
89,59,0,49,49,1.21,51,5,1
94,91,1,64,34,3.99,65,3,1
43,44,0,87,44,4.85,83,2,1
63,94,0,77,93,2.73,80,1,0
76,43,0,72,64,4.11,86,1,0
45,30,0,77,57,4.13,54,4,1
51,87,1,81,78,4.37,28,1,0
55,53,0,63,96,3.96,47,2,1
37,48,0,98,36,4.87,85,2,1
37,73,0,94,49,0.97,54,5,0
36,71,0,71,55,4.39,26,0,0
90,94,1,41,80,4.69,43,3,0
69,56,1,76,68,2.76,45,1,1
31,51,1,73,30,2.17,27,0,1
58,53,1,78,93,1.36,36,1,0
54,82,0,96,94,2.82,35,2,0
66,77,0,94,77,4.97,3,4,1
45,49,0,84,62,4.1,70,0,0
97,33,1,46,81,3.74,88,2,1
55,32,1,81,66,3.42,71,4,1
30,81,0,40,83,1.1,75,2,1
57,63,0,87,32,0.63,85,5,1
54,30,0,97,37,1.06,61,0,0
62,76,0,48,68,4.23,9,1,1
99,49,0,96,96,3.75,42,2,0
53,33,0,58,45,4.34,81,4,1
98,64,1,90,57,3.94,74,3,1
90,43,0,75,70,1.67,63,1,0
76,71,1,36,78,3.57,36,0,0
55,82,0,65,44,3.28,13,5,1
82,44,0,41,86,0.6,75,1,1
59,30,0,71,58,4.64,81,3,1
64,44,0,89,31,1.52,60,3,0
49,48,0,88,75,1.99,3,4,1
62,44,0,70,88,0.61,46,4,0
99,46,1,57,41,0.84,22,1,0
95,57,1,76,99,3.76,89,5,1
50,65,0,81,95,4.22,67,1,1
81,35,0,98,69,2.95,75,1,0
44,53,0,85,91,4.88,43,4,0
77,38,0,87,80,3.33,70,1,0
61,82,0,69,68,2.42,29,1,0
64,95,0,45,57,4.24,60,2,0
77,76,0,66,43,2.39,4,4,1
40,54,1,48,61,1.43,71,5,1
48,34,0,36,91,2.46,19,5,1
81,71,1,75,87,3.72,14,2,0
41,42,0,34,41,3.7,21,2,1
55,84,1,49,43,4.02,72,1,1
78,71,1,57,80,3.68,86,0,1
85,71,0,100,33,1.42,49,2,0
69,94,0,82,80,1.33,37,5,0
35,65,1,36,83,0.82,6,4,1
88,89,0,88,64,4.61,3,0,0
32,32,0,55,55,1.08,87,1,1
46,62,0,97,32,3.08,65,3,1
39,89,0,70,78,3.37,31,4,0
41,40,0,50,33,4.89,78,0,1
76,79,1,64,55,3.48,86,1,0
97,78,0,44,99,3.3,60,3,0
47,57,1,79,38,2.17,38,3,1
63,80,0,55,69,3.63,71,5,1
61,34,0,45,83,4.23,36,4,1
76,62,0,47,81,4.76,73,0,0
54,74,0,38,97,3.58,46,1,0
62,92,0,61,39,0.79,45,0,0
43,64,0,55,36,4.33,37,4,1
87,79,0,99,79,2.78,53,0,0
63,69,0,31,75,1.6,77,2,0
77,44,0,84,71,2.35,30,1,1
33,42,0,41,71,5.0,31,2,1
53,45,1,97,36,0.67,39,5,1
87,39,1,57,45,3.58,2,2,1
80,39,0,35,54,4.71,62,3,1
65,60,0,50,72,3.22,17,1,1
85,67,0,87,70,3.84,27,3,1
72,95,0,50,76,3.17,15,4,1
47,70,1,30,56,2.71,73,4,1
63,85,0,72,66,2.81,0,5,0
74,85,0,33,78,3.82,31,5,0
80,64,0,74,78,1.27,9,4,0
74,67,1,75,38,1.11,64,2,1
69,46,0,72,93,4.96,39,4,1
78,49,0,81,39,3.15,23,5,1
65,86,0,62,68,4.67,52,5,0
51,36,0,66,81,1.35,38,4,0
55,93,0,85,53,3.59,58,5,1
84,100,1,70,79,1.62,38,1,0
54,38,0,40,75,0.84,36,3,1
38,58,0,82,80,4.28,57,2,1
48,35,0,93,36,2.36,30,0,0
39,55,1,49,98,2.54,73,3,1
89,82,1,69,53,3.62,6,2,1
99,98,1,64,59,1.28,53,0,0
86,55,0,79,43,1.19,70,5,0
30,80,0,38,68,3.64,79,2,1
96,76,1,67,43,3.06,37,1,1
65,99,0,35,55,0.52,56,3,1
81,77,1,86,50,0.85,30,2,1
53,88,0,30,84,2.23,11,5,1
72,57,0,67,67,3.03,59,1,0
64,67,1,67,58,3.7,31,2,1
92,85,1,46,82,2.3,47,5,0
88,87,0,60,42,0.91,11,0,0
90,71,1,53,87,3.27,46,4,1
47,53,0,61,37,4.76,48,1,0
36,41,0,46,93,0.92,65,1,1
98,73,0,64,66,1.76,43,3,1
58,50,0,95,84,3.46,66,5,1
47,91,0,33,56,2.32,71,3,1
71,50,0,97,97,4.56,21,2,0
96,40,1,85,43,4.29,82,3,1
47,43,0,65,78,1.16,67,1,0
70,62,0,40,63,1.25,10,5,1
36,57,0,75,43,4.38,11,5,1
92,73,0,60,84,3.31,14,0,0
83,79,0,81,60,1.29,26,5,1
54,38,0,100,50,4.4,83,0,0
33,38,0,56,85,3.34,6,5,1
70,75,0,50,66,4.69,53,4,0
63,52,1,87,90,2.17,21,2,0
38,34,0,32,49,3.05,14,0,0
44,43,1,63,36,1.47,48,0,0
92,71,0,55,82,3.58,43,1,0
55,50,1,45,49,3.77,1,0,1
51,72,0,61,66,0.65,43,1,0
74,66,0,59,97,2.26,78,4,1
53,85,0,37,33,2.44,51,3,0
100,99,0,44,67,1.32,23,4,0
79,63,1,51,73,1.78,54,1,1
80,61,1,90,30,4.18,15,5,1
81,66,1,72,63,1.24,55,2,0
45,65,0,32,52,3.59,25,5,1
86,86,0,39,64,1.47,31,2,0
54,65,0,59,90,3.51,22,2,0
99,62,1,81,85,4.61,69,4,1
100,69,0,51,61,4.96,25,5,1
76,46,0,30,71,2.12,17,1,0
30,95,0,95,78,0.9,5,1,0
78,55,1,53,91,1.85,62,0,0
60,85,0,96,87,0.66,30,3,0
35,49,0,75,31,4.62,17,2,1
89,36,0,65,61,2.78,74,3,1
51,94,0,57,65,2.62,76,1,0
49,45,1,92,90,3.4,21,4,1
91,47,0,71,33,4.66,43,1,1
30,99,1,56,66,2.65,9,4,1
81,96,0,85,95,1.9,69,0,0
44,86,1,46,98,1.72,8,4,0
67,51,0,81,58,0.84,89,5,1
78,75,0,88,59,4.55,12,5,0
41,36,1,95,57,4.32,48,1,1
93,89,1,49,83,1.83,83,2,0
68,90,0,37,76,3.07,57,4,0
96,58,0,95,46,3.81,1,4,0
65,44,0,49,72,4.36,55,3,1
68,48,1,84,85,2.16,25,3,0
58,31,0,43,82,4.76,32,3,1
59,89,0,89,61,3.99,9,1,0
55,81,1,98,68,2.28,28,2,0
61,42,0,33,92,2.51,62,2,0
57,82,0,31,72,3.69,57,4,0
70,42,0,37,75,2.86,17,1,0
84,79,0,58,31,4.8,34,3,0
82,37,0,83,31,3.16,71,0,0
81,67,0,32,96,2.3,11,2,0
43,100,1,76,89,1.92,47,4,1
62,100,0,89,32,3.85,67,1,0
61,83,0,74,70,2.62,78,5,1
67,42,0,54,37,4.58,32,3,1
62,46,0,81,69,3.7,58,4,1
37,100,0,65,33,1.27,52,5,1
39,84,0,72,76,1.98,51,0,0
51,70,0,86,100,2.22,6,3,0
85,70,1,84,89,2.68,31,2,0
46,97,1,80,56,2.26,73,3,1
92,62,0,68,43,1.09,13,2,0
51,75,0,73,94,1.0,85,1,0
68,41,0,96,90,4.38,63,4,1
88,48,0,86,65,4.7,25,1,0
72,73,0,93,33,2.25,18,0,0
91,61,0,36,40,4.62,60,0,1
49,49,1,99,63,1.17,2,2,0
48,55,1,97,99,2.45,12,1,1
83,73,0,50,67,3.42,36,4,0
32,35,0,48,85,0.79,78,4,1
77,40,0,33,59,0.55,21,1,0
40,77,0,48,89,3.11,27,0,0
93,56,0,35,51,3.25,45,4,0
