contribution_consistency,repayment_punctuality,default_history,attendance_score,savings_stability,loan_to_savings_ratio,average_overdue_days,current_unpaid_loans,defaulted
77,75,0,74,96,4.82,5,5,1
69,70,0,94,88,1.45,57,3,1
92,51,1,96,54,2.88,46,4,1
33,69,0,38,46,3.81,4,0,1
67,60,1,34,68,4.42,60,3,1
56,85,0,39,68,1.2,55,4,1
38,44,0,41,53,4.93,34,1,1
45,80,0,87,67,4.58,12,2,0
85,85,1,50,86,4.83,25,0,0
60,61,0,50,73,4.34,85,0,1
43,84,0,94,65,4.45,63,1,1
54,55,1,32,99,3.19,78,0,1
63,95,0,98,74,4.3,10,4,1
96,28,1,93,55,2.9,61,0,1
53,55,1,78,40,2.92,79,0,1
55,57,0,46,81,3.03,46,0,0
49,52,1,61,54,4.98,69,4,1
93,61,0,99,60,0.97,74,5,1
39,80,0,50,74,4.13,57,2,1
96,65,0,36,96,1.73,9,3,0
53,80,0,36,69,2.13,15,5,1
34,37,0,56,75,0.86,11,0,0
96,89,0,37,83,2.08,70,1,0
87,99,0,57,70,4.96,90,1,1
56,34,0,95,67,2.29,87,4,1
44,67,0,100,65,3.51,49,2,1
64,91,0,76,73,1.04,14,0,0
82,32,1,39,86,4.65,58,4,1
73,62,0,62,95,4.22,69,3,1
55,79,0,36,59,2.24,61,2,0
76,76,0,32,39,2.07,82,2,1
63,90,0,43,90,2.45,71,4,1
79,36,0,73,92,2.31,61,5,1
41,69,0,75,65,1.66,49,1,0
33,51,0,90,83,4.96,76,5,1
77,41,0,65,94,4.15,53,2,1
84,74,0,42,33,1.71,53,1,0
30,76,0,45,84,4.92,27,2,1
95,32,1,34,83,0.57,50,2,1
59,66,0,67,93,2.47,73,2,1
32,81,0,79,51,3.06,32,3,1
50,73,0,67,54,0.67,0,1,0
78,48,0,85,88,1.22,84,3,1
91,41,1,92,86,1.66,68,1,1
67,84,0,77,83,3.74,0,3,0
44,48,0,88,73,4.73,54,3,1
81,67,0,73,81,3.31,84,3,1
75,24,0,84,45,3.03,88,4,1
54,54,0,84,45,2.92,83,3,1
50,93,1,30,84,2.08,44,5,1
34,90,0,37,90,4.22,72,5,1
99,65,0,33,69,2.93,79,2,1
76,54,0,82,50,1.54,39,0,0
97,64,0,87,95,1.12,60,3,0
47,32,0,66,37,4.93,35,0,1
50,29,0,78,100,0.58,23,0,0
52,85,0,96,39,4.7,79,2,1
93,89,0,48,86,1.48,13,0,0
96,91,0,30,33,3.46,87,0,1
69,44,0,58,72,1.86,74,5,1
39,63,0,62,92,4.37,0,0,0
81,79,0,81,72,2.95,46,1,0
90,66,0,70,96,1.13,75,3,0
93,59,0,52,80,1.71,20,3,0
34,26,1,34,85,1.94,72,0,1
82,65,1,100,72,4.49,38,2,1
84,42,1,86,53,3.95,2,1,0
66,65,1,35,63,4.23,15,2,1
85,32,1,78,88,0.74,67,2,1
88,40,1,51,31,3.1,25,0,0
98,20,1,33,31,5.0,53,4,1
88,38,0,93,39,4.03,12,0,0
31,79,0,66,52,1.04,60,5,1
94,52,0,60,44,3.55,19,4,1
89,23,1,66,46,3.85,82,1,1
80,22,0,74,43,2.81,26,4,1
59,71,1,37,45,0.85,1,0,0
40,47,0,69,61,0.66,9,0,0
68,89,0,34,52,4.72,59,2,1
92,89,0,57,63,1.66,88,0,0
93,74,1,38,45,2.21,18,5,1
90,76,0,31,63,4.08,14,0,1
83,35,1,92,100,3.6,46,3,1
87,43,1,80,62,4.86,23,3,1
85,88,0,60,97,0.92,15,2,0
63,60,0,36,72,3.68,80,4,1
60,96,0,59,93,0.87,59,4,1
81,66,0,87,100,0.5,79,3,0
30,95,0,32,47,1.04,81,5,1
84,88,0,80,97,3.28,48,1,0
51,50,0,85,90,3.54,3,5,1
69,49,1,39,49,2.47,65,3,1
30,37,0,90,40,0.71,48,5,1
94,63,0,79,75,3.35,30,1,1
92,46,0,76,93,0.89,65,4,1
83,45,1,30,57,1.14,53,3,1
71,79,1,86,77,2.81,1,0,0
50,37,0,67,64,2.03,60,1,1
51,75,1,91,37,2.59,14,1,0
67,50,1,99,51,3.36,59,1,1
37,78,0,94,53,1.22,42,4,1
91,21,0,91,95,4.52,39,5,1
76,58,0,85,93,3.02,84,2,1
46,80,0,96,94,0.6,29,0,0
46,82,0,46,43,3.33,62,3,1
42,37,0,37,54,2.58,23,5,1
46,36,0,89,32,3.66,43,1,1
67,58,1,69,34,4.03,13,4,1
74,90,0,91,94,4.72,27,1,0
35,73,1,70,83,4.99,13,5,1
64,95,0,41,48,2.97,55,3,1
43,54,0,83,83,3.03,33,0,0
90,30,0,40,39,0.6,77,1,1
44,80,0,89,45,4.39,88,4,1
83,63,1,97,75,0.63,11,4,0
56,87,1,75,58,3.35,55,2,1
42,44,0,67,44,0.94,60,4,1
60,67,1,90,77,1.79,60,2,0
64,51,0,46,40,1.13,39,0,0
89,23,0,95,63,1.12,19,3,0
35,57,0,65,65,0.84,41,2,1
98,82,0,36,59,1.93,6,1,0
87,66,0,45,48,2.41,78,5,1
78,20,1,43,97,2.59,72,1,1
52,22,0,54,99,2.48,67,3,1
63,81,0,33,62,2.86,30,4,1
55,83,0,58,51,4.37,86,5,1
76,36,1,85,65,3.34,69,1,1
34,97,1,35,52,0.58,75,5,1
49,81,0,30,92,1.28,46,2,0
35,54,0,68,55,2.07,50,3,1
99,32,0,30,89,4.77,57,1,1
88,54,1,92,34,0.85,21,4,1
93,62,0,86,83,3.7,23,5,1
47,21,1,96,67,0.65,33,4,1
33,75,1,94,91,2.13,62,5,1
46,96,0,94,54,3.97,59,1,1
43,70,0,50,41,2.05,18,3,1
42,73,0,59,51,2.44,23,0,0
36,35,0,62,38,4.57,63,1,1
73,37,0,77,58,0.8,19,4,0
44,26,0,51,73,2.87,26,0,0
48,64,0,83,56,2.15,57,3,1
92,55,0,33,84,4.84,43,4,1
64,60,1,84,34,4.07,64,3,1
64,61,0,73,81,1.05,45,5,1
48,26,0,41,42,4.67,53,1,1
49,34,1,81,71,1.45,38,3,1
64,79,0,94,44,0.88,6,4,1
61,59,0,94,47,2.94,53,1,0
77,56,1,39,79,3.81,42,4,1
73,85,0,47,31,3.72,19,4,1
53,74,0,76,42,2.9,83,0,1
90,96,0,95,97,2.72,24,2,0
46,99,0,78,76,4.86,42,3,1
100,75,0,51,79,4.19,84,3,1
79,63,1,55,41,3.64,72,0,1
94,76,0,38,42,1.38,26,5,1
61,25,0,50,38,4.19,24,3,1
65,51,1,92,88,3.87,35,0,0
42,93,0,35,74,4.96,65,3,1
99,37,0,43,99,1.1,8,3,0
87,87,0,62,72,3.72,82,4,1
43,92,0,100,52,4.91,78,0,1
66,26,1,53,74,2.58,52,5,1
97,27,0,80,52,3.8,20,3,1
69,83,1,31,63,4.89,49,5,1
88,26,0,44,45,2.96,15,2,1
45,60,1,64,92,3.65,65,0,1
91,59,0,65,80,0.59,25,0,0
33,22,1,68,61,2.84,43,0,0
74,36,1,33,67,1.65,28,4,1
57,85,0,93,85,1.09,45,0,0
95,98,1,35,98,3.69,90,4,1
60,71,1,86,46,0.68,70,2,1
32,41,1,59,68,4.57,48,1,1
37,23,0,96,70,2.83,14,4,1
53,25,0,44,77,3.42,16,3,1
44,57,1,46,57,1.64,8,0,0
72,45,1,47,79,1.32,76,1,0
60,30,0,48,30,1.6,31,4,1
74,36,1,98,79,1.55,65,5,1
95,50,0,53,48,4.39,58,5,1
37,96,1,77,88,4.04,31,3,1
100,54,0,59,97,4.34,83,1,1
86,35,0,44,96,3.81,42,2,0
59,98,0,76,70,3.4,82,4,1
47,37,0,73,39,2.88,90,5,1
98,81,0,56,57,1.69,58,5,1
68,46,0,93,63,3.67,29,4,1
89,54,0,70,68,1.11,10,5,0
72,64,0,97,85,2.8,79,2,1
74,54,1,34,81,1.38,25,5,1
52,47,0,82,32,2.77,1,4,1
98,28,0,37,52,1.82,33,0,0
35,95,0,51,46,0.74,40,5,1
85,34,1,36,100,2.77,85,4,1
33,40,0,51,55,1.32,30,0,0
52,71,0,75,47,1.23,62,5,1
35,54,1,59,75,2.23,54,5,1
61,70,1,45,99,2.13,60,4,1
47,74,0,34,60,4.4,84,3,1
44,96,1,96,38,3.04,35,3,1
69,63,0,52,64,4.35,39,1,1
35,84,0,90,89,1.16,22,3,0
92,99,0,34,92,2.11,25,2,0
96,44,0,52,81,3.0,17,1,0
40,66,0,54,77,1.19,78,3,1
72,99,0,37,90,1.08,33,0,0
46,75,0,50,53,3.48,85,4,1
33,57,0,31,87,3.44,27,3,1
92,30,0,51,93,1.55,48,0,0
97,86,0,97,59,1.52,63,1,0
70,34,0,93,58,3.85,70,4,1
34,20,1,48,39,1.03,62,3,1
61,26,0,82,68,4.65,61,1,1
99,20,0,81,84,4.75,41,3,1
64,68,0,76,57,4.42,23,1,0
51,92,0,83,47,1.45,34,3,0
94,48,0,73,70,0.58,76,0,0
51,45,0,36,94,4.72,54,2,1
40,64,1,30,75,2.05,48,0,0
32,90,0,92,89,1.9,76,4,1
38,31,0,68,38,1.68,58,3,1
89,51,0,48,74,1.6,82,2,1
43,39,1,60,89,3.81,21,2,1
47,70,1,53,57,4.59,84,4,1
52,100,0,98,32,4.04,60,4,1
76,55,0,94,80,3.53,79,2,1
98,86,1,62,37,1.79,29,4,1
76,20,0,88,99,2.96,68,4,1
59,46,0,62,88,1.57,59,3,0
54,59,0,61,90,1.0,5,0,0
57,33,0,88,87,1.04,84,5,1
54,88,1,70,99,3.22,10,1,0
87,98,1,41,41,0.67,23,2,0
70,25,1,40,38,4.88,78,1,1
54,52,0,48,78,4.98,50,2,1
77,74,0,83,46,1.17,18,2,0
39,38,0,86,83,2.42,49,0,1
40,96,1,71,73,3.96,80,2,1
50,48,0,100,61,4.8,2,2,0
74,80,0,60,64,4.51,2,0,0
36,89,0,81,78,1.65,30,4,1
93,98,0,31,83,0.88,46,5,1
93,99,1,67,45,1.8,7,1,0
31,43,0,61,41,2.47,16,2,0
71,42,0,39,37,2.12,90,0,1
83,29,0,37,50,3.98,44,2,1
45,73,0,49,77,1.66,59,0,0
47,60,1,49,37,4.36,74,1,1
88,68,1,38,57,1.52,20,3,1
45,36,1,44,39,2.13,69,4,1
35,75,0,92,81,2.52,20,3,1
86,64,0,50,44,1.81,57,0,0
76,49,0,34,33,3.95,54,2,1
77,63,0,64,91,2.34,27,4,0
71,93,0,97,33,4.49,80,1,1
89,74,0,77,70,4.84,81,5,1
33,38,0,91,84,4.37,74,4,1
31,48,0,64,57,2.85,45,2,1
88,21,0,99,76,2.79,43,3,1
56,55,1,50,38,1.47,88,0,1
56,38,1,68,31,3.17,24,3,1
36,26,0,63,96,4.79,70,4,1
92,45,0,44,77,0.86,48,5,1
75,98,1,35,98,3.89,45,2,0
92,57,0,95,57,4.41,90,0,1
41,22,0,85,43,4.94,89,2,1
42,99,0,78,75,2.01,62,2,1
72,85,0,30,42,2.1,76,5,1
46,90,0,94,45,1.53,87,4,1
92,62,1,57,69,4.05,11,3,1
65,81,0,49,59,1.13,77,2,1
37,90,0,77,94,1.7,56,2,0
98,43,0,94,87,1.83,72,2,1
65,58,0,80,77,2.19,63,0,0
57,87,0,72,78,2.4,30,2,0
76,63,0,78,31,3.02,3,2,0
59,24,0,54,43,4.77,53,4,1
52,74,0,70,46,1.61,82,2,1
45,49,0,100,60,4.01,64,5,1
43,48,0,93,39,3.54,5,5,1
100,45,0,90,99,1.02,64,2,0
81,45,0,41,66,4.15,88,5,1
66,56,0,98,93,0.91,90,4,1
58,72,0,43,59,3.83,21,0,0
96,49,1,63,63,3.72,16,5,1
44,22,1,77,47,3.6,58,5,1
76,62,0,90,92,1.75,28,3,0
75,26,1,64,78,3.08,66,4,1
81,68,0,94,85,3.93,16,5,1
48,92,0,88,87,3.37,1,0,0
50,60,0,65,56,4.12,31,3,1
93,96,0,48,84,3.6,21,2,0
66,98,0,71,48,1.74,57,4,1
56,73,0,98,52,1.19,52,5,1
84,88,0,48,76,3.34,85,2,1
58,46,0,68,95,3.92,46,4,1
49,27,0,98,80,1.14,3,3,0
54,51,0,81,57,1.29,37,5,1
99,83,0,41,86,0.55,12,0,0
92,29,1,76,87,2.89,60,4,1
65,32,1,65,44,2.94,86,0,1
31,82,1,92,45,2.75,63,2,1
51,54,0,80,76,1.92,76,2,1
45,80,0,72,92,2.43,83,3,1
47,73,0,63,41,3.95,32,3,1
98,27,0,78,72,1.32,37,1,0
83,48,0,47,58,1.41,28,1,0
59,60,1,90,78,3.5,60,3,1
74,49,0,86,32,4.4,31,5,1
48,40,0,34,98,2.03,10,2,0
63,95,1,53,89,4.7,17,0,0
42,30,1,93,95,0.76,44,3,1
72,21,0,88,55,1.03,20,5,1
91,69,0,67,100,2.57,11,0,0
51,60,0,62,98,3.76,19,1,0
81,85,0,39,76,2.17,6,0,0
81,22,0,66,71,3.0,90,3,1
65,99,0,40,60,0.63,70,2,1
48,70,0,53,51,2.58,1,3,1
67,87,0,100,46,1.59,42,4,1
99,44,0,50,49,2.82,20,5,1
86,49,1,49,37,2.87,28,5,1
49,30,0,39,78,3.89,31,5,1
38,36,0,76,67,2.93,44,4,1
61,45,0,76,82,3.26,75,4,1
33,42,0,44,57,2.88,76,2,1
79,75,0,73,58,4.96,58,5,1
34,71,0,91,40,4.06,2,3,1
49,67,0,35,76,3.9,38,4,1
66,39,1,95,74,3.32,50,3,1
51,21,0,33,47,2.88,7,1,0
87,50,1,52,79,2.05,45,5,1
97,46,0,42,78,4.03,65,4,1
73,21,0,60,51,1.35,5,4,1
63,97,0,45,74,0.66,57,2,0
71,23,0,70,90,3.64,40,3,1
38,32,0,30,50,1.15,78,2,1
36,54,0,41,100,4.57,53,2,1
97,91,0,85,90,3.97,75,3,1
48,85,0,79,65,3.21,40,1,0
60,25,0,49,53,1.91,47,3,1
64,50,0,95,61,3.37,69,1,1
86,29,0,65,88,2.65,26,2,0
90,40,1,67,34,1.81,46,1,1
60,93,1,51,45,4.75,76,5,1
82,42,0,90,40,1.23,22,1,1
61,22,0,79,64,3.89,73,1,1
95,51,0,88,71,4.1,13,4,1
88,39,1,49,39,4.78,60,4,1
39,93,0,65,37,2.97,66,2,0
31,48,0,44,55,2.91,75,3,1
95,71,0,91,32,4.64,24,1,1
89,65,0,32,88,4.1,64,5,1
46,53,0,34,32,3.94,23,4,1
45,80,1,85,67,4.05,52,3,1
45,91,0,60,31,2.72,72,5,1
75,90,1,64,46,0.69,49,1,0
68,89,0,100,65,1.39,0,3,0
60,30,1,99,31,3.39,38,5,1
30,82,1,55,63,2.28,73,0,1
40,40,0,30,56,3.23,43,5,1
33,22,0,36,66,2.98,4,5,1
100,29,0,65,100,2.47,67,1,0
55,46,0,54,51,1.56,71,3,1
79,31,0,88,97,3.74,79,1,1
41,26,0,90,43,4.59,64,1,1
94,36,0,58,52,3.96,78,0,1
76,84,0,47,73,1.04,87,5,1
82,83,1,70,94,2.92,14,3,0
100,45,0,48,90,4.26,49,2,1
31,34,0,33,84,3.16,5,4,0
53,52,0,94,100,2.48,65,1,1
33,81,0,70,79,1.78,68,1,0
48,66,0,44,41,1.99,38,1,0
55,54,0,83,44,1.59,28,1,0
69,84,1,93,46,1.38,87,4,1
79,91,0,44,63,3.15,45,2,0
72,95,0,79,64,2.79,30,0,0
96,44,1,51,68,3.81,23,2,1
41,76,0,47,84,1.89,14,4,1
96,51,0,31,88,2.57,75,3,1
56,82,0,65,34,3.56,19,0,0
83,31,0,49,59,4.83,3,0,1
95,82,1,45,33,2.07,57,3,1
78,96,1,96,44,1.84,76,5,1
45,20,0,59,64,2.52,60,1,1
31,70,0,84,84,3.76,9,4,1
89,89,1,95,95,4.83,40,3,1
83,27,0,55,89,2.91,52,2,1
59,87,0,86,53,4.16,86,2,1
67,24,0,98,51,2.59,70,5,1
57,58,0,31,73,0.68,75,3,1
54,42,0,85,61,4.52,47,4,1
39,87,1,91,80,1.8,14,5,1
89,71,0,63,32,1.12,6,5,0
71,23,0,85,99,4.98,71,5,1
69,66,0,84,61,2.06,70,0,0
71,40,1,49,31,1.11,42,0,1
76,75,0,79,88,1.9,3,1,0
66,85,0,54,43,2.81,50,4,1
51,78,1,54,80,0.9,70,2,1
86,26,0,82,40,2.09,58,2,1
56,68,0,43,39,3.51,40,1,0
70,35,0,89,87,4.62,60,2,1
63,36,0,72,63,2.29,29,5,1
61,94,1,91,82,3.04,17,1,0
95,53,0,98,57,3.36,29,1,0
41,52,1,92,47,0.82,6,3,0
69,45,1,31,55,2.04,51,0,1
39,85,0,83,36,3.58,47,4,1
77,82,0,45,74,3.81,22,4,1
49,60,0,84,74,2.1,36,0,0
68,77,1,72,100,0.53,70,5,1
89,98,0,90,64,0.53,52,4,0
95,29,0,67,81,2.92,44,2,0
94,34,0,74,50,2.98,48,2,1
80,61,0,80,57,3.0,48,4,1
65,76,1,71,73,3.75,81,3,1
53,36,0,53,85,4.65,46,4,1
56,79,1,59,39,4.96,24,1,1
31,28,0,66,52,3.65,90,5,1
60,55,0,82,77,2.81,26,1,1
86,92,1,92,81,1.13,11,0,0
95,99,0,40,44,2.23,22,5,1
58,55,0,52,84,3.08,16,5,0
44,67,1,79,72,5.0,43,2,1
41,70,0,84,79,1.07,70,5,1
57,89,0,84,35,4.07,23,3,1
53,93,0,33,62,5.0,70,4,1
50,99,0,83,91,4.12,59,1,1
39,87,1,90,84,3.95,52,2,1
47,41,1,34,68,1.66,86,2,1
43,96,0,47,41,0.52,73,3,1
63,99,1,73,60,1.52,15,3,0
87,25,1,60,82,4.05,24,3,1
51,45,0,50,63,0.98,65,3,1
99,94,0,76,70,1.83,49,1,0
65,22,0,59,39,3.03,68,3,1
74,71,1,84,81,3.11,77,2,1
65,93,1,97,86,2.94,39,2,1
51,79,0,98,32,4.91,5,5,1
90,82,1,70,86,0.56,63,4,1
85,84,0,74,62,2.69,27,2,0
62,71,0,59,36,2.77,8,2,0
74,95,1,74,33,1.82,5,1,0
65,33,0,74,68,2.86,16,5,1
49,91,0,74,77,3.53,39,2,1
47,87,0,84,45,3.53,75,0,0
67,47,0,88,67,0.9,44,2,0
96,90,0,34,33,4.11,81,4,1
52,29,0,61,33,4.69,42,4,1
45,76,1,35,56,1.06,45,5,1
88,85,1,55,46,2.37,62,5,1
98,69,0,66,99,2.8,0,3,0
97,33,0,42,83,1.11,58,1,0
50,35,0,98,37,2.77,62,4,1
99,73,0,54,82,1.43,78,0,0
41,62,0,42,34,4.71,17,0,1
45,61,0,49,98,2.52,85,3,1
43,100,0,89,76,4.98,81,1,1
90,41,0,50,69,0.71,64,1,0
100,87,0,90,36,1.07,19,5,1
75,38,0,55,41,2.49,55,2,1
61,85,0,83,54,4.43,53,0,0
44,58,1,71,57,3.0,47,0,1
73,92,0,40,72,3.8,53,0,0
46,38,1,66,76,2.41,88,0,1
70,35,0,40,78,0.68,15,4,1
83,73,0,56,83,3.42,19,1,0
73,44,1,63,47,3.35,46,2,1
34,37,0,67,56,0.82,6,4,1
56,42,0,90,35,1.27,22,1,0
72,30,0,82,98,2.64,74,3,1
60,58,1,94,100,2.51,32,0,0
46,87,0,32,51,3.89,39,2,1
83,44,1,96,88,2.24,4,1,0
91,82,1,57,76,3.48,44,3,1
61,49,0,43,97,3.67,40,0,0
69,64,0,81,61,3.4,7,3,1
42,80,0,59,30,3.18,80,3,1
64,70,0,87,83,4.13,81,4,1
34,28,0,83,75,3.46,49,3,1
58,95,1,98,70,4.25,90,4,1
99,21,0,44,70,3.37,30,5,1
54,24,1,67,37,1.22,3,4,1
51,81,0,43,61,1.89,65,3,1
95,88,0,86,59,1.99,55,1,0
74,71,0,88,75,0.92,4,3,0
98,24,0,37,81,3.62,80,3,1
30,78,1,48,90,3.18,53,1,1
73,87,0,61,42,3.15,79,0,1
68,28,0,58,69,2.65,0,2,0
83,41,0,70,90,2.94,75,5,1
58,46,0,74,73,0.54,82,0,1
83,29,1,42,91,0.93,72,3,1
45,99,1,56,73,3.58,60,0,0
49,80,0,48,77,1.68,6,2,0
75,70,0,55,88,0.99,29,0,0
96,29,0,82,86,1.98,14,2,0
94,25,1,80,40,1.65,3,0,1
87,81,1,66,54,0.63,62,4,1
82,24,0,38,90,2.35,69,3,1
30,89,0,81,75,0.62,37,2,0
95,82,0,83,83,0.5,46,5,0
58,75,0,32,63,4.07,59,3,1
99,78,0,98,36,1.92,1,4,1
37,82,0,37,91,3.05,68,0,1
58,78,0,43,86,1.84,7,3,0
80,70,0,32,34,4.69,50,0,1
62,69,0,53,64,3.78,18,0,0
32,23,0,42,66,2.16,30,3,1
89,67,0,72,89,1.45,79,2,0
64,51,0,58,94,1.12,21,2,0
98,70,0,80,45,3.93,32,3,1
49,71,1,71,59,2.54,85,2,1
68,93,0,60,71,1.54,71,1,1
33,53,1,92,90,4.64,36,0,1
48,55,0,55,77,2.26,11,3,0
74,89,0,47,91,2.95,68,5,1
72,62,1,86,93,4.36,63,4,1
42,35,0,36,86,4.25,24,3,1
42,78,0,77,97,3.37,53,3,0
89,72,0,89,75,4.5,28,0,0
86,38,1,62,57,4.78,12,4,1
81,60,0,32,32,4.71,25,0,0
82,100,0,33,66,2.07,21,5,1
72,66,0,33,77,2.29,75,2,1
71,73,0,71,48,1.58,72,3,1
55,74,0,38,46,4.27,9,0,1
52,38,0,80,69,1.05,47,5,1
72,81,0,46,79,2.1,41,5,1
57,78,0,46,58,0.54,89,1,1
38,84,1,49,80,3.18,58,3,1
49,87,1,43,71,3.46,52,5,1
85,47,1,51,58,1.62,39,2,1
68,37,0,81,95,3.82,74,0,1
80,45,0,56,46,2.22,61,0,1
41,38,1,72,60,1.9,5,1,0
84,74,0,32,81,4.8,3,2,0
40,76,0,37,68,3.15,90,5,1
55,25,1,39,89,1.64,54,1,1
71,20,0,58,80,4.92,87,5,1
56,27,0,69,45,2.24,68,5,1
40,70,0,94,43,3.42,2,3,0
67,44,1,50,71,3.76,6,4,1
72,66,0,53,80,2.4,87,5,1
48,74,1,89,53,2.91,85,0,1
93,83,0,55,72,1.58,11,5,0
35,29,0,38,48,2.6,16,1,1
75,75,0,49,90,1.9,66,5,1
71,31,0,85,92,2.96,74,0,0
94,52,0,65,55,3.51,69,0,1
88,90,0,65,64,3.26,35,1,0
81,36,1,51,96,4.0,16,0,0
76,80,0,30,85,0.69,85,2,1
36,29,0,98,69,0.85,0,2,0
40,50,0,66,58,1.42,66,4,1
90,79,1,42,35,4.94,79,2,1
97,89,0,72,81,4.1,77,1,1
54,36,0,66,30,4.66,48,5,1
41,69,1,54,81,1.72,50,2,1
55,56,0,50,53,3.08,70,4,1
41,81,0,70,63,3.0,89,3,1
72,99,0,71,36,3.06,42,3,1
80,91,0,71,40,3.73,30,1,0
66,96,0,31,65,2.27,23,4,1
75,48,0,97,49,3.55,82,2,1
82,51,1,37,92,4.05,36,4,1
42,99,0,90,92,1.8,64,0,0
83,30,0,43,98,4.76,88,4,1
86,25,0,50,59,2.83,62,2,1
33,54,0,53,59,3.8,55,1,1
78,52,0,79,51,3.78,73,0,0
36,37,0,74,90,3.04,17,4,1
40,56,0,93,50,1.95,64,3,1
83,32,0,93,66,3.5,28,2,1
74,93,0,55,56,0.89,76,1,1
52,100,1,61,64,4.92,3,5,1
57,83,0,86,67,1.33,11,2,0
86,20,1,82,89,1.74,55,4,1
55,82,1,62,99,4.79,47,1,1
54,53,1,81,61,1.34,18,3,1
83,29,1,47,56,1.27,25,0,0
58,26,0,64,32,4.12,37,4,1
65,75,1,41,78,1.63,79,1,1
43,99,1,80,59,0.93,24,0,0
64,56,1,39,51,1.52,55,1,1
59,48,0,81,48,4.5,73,5,1
46,31,1,63,60,1.76,27,4,1
96,36,1,96,49,3.63,60,1,1
59,67,1,68,48,2.28,88,3,1
74,45,0,37,31,1.68,88,1,1
80,31,0,58,69,1.15,50,4,1
76,40,1,51,68,4.87,11,1,1
82,61,0,99,83,2.85,7,0,0
93,80,0,90,56,1.02,57,0,0
67,77,1,72,41,1.39,87,5,1
93,73,0,78,100,2.33,22,2,0
36,53,0,58,46,2.95,36,5,1
51,26,0,60,39,1.32,10,2,1
70,54,0,82,48,1.75,16,3,0
39,34,0,63,59,4.03,55,0,1
86,84,0,67,59,2.38,52,2,1
36,44,0,86,54,0.51,66,1,0
79,78,0,33,95,0.74,1,3,0
81,98,1,31,64,2.48,28,4,1
62,25,0,41,80,0.77,56,2,1
30,71,0,64,100,1.28,33,5,1
82,98,0,99,100,3.78,77,2,1
89,40,1,50,56,2.66,81,5,1
63,90,1,90,39,2.67,1,5,1
33,51,0,64,72,3.19,74,0,0
46,72,0,77,84,4.05,30,3,1
33,78,0,44,100,1.21,76,5,1
72,88,1,100,35,1.28,43,0,0
33,81,0,44,35,1.05,89,0,1
30,23,0,35,77,4.72,55,5,1
100,37,0,97,31,3.1,53,3,0
79,100,1,51,80,0.92,52,1,0
90,75,0,61,90,1.49,73,2,1
64,43,1,51,48,3.77,75,0,1
37,85,0,56,31,0.63,85,2,1
53,32,0,44,80,3.77,45,3,1
65,81,0,73,55,4.6,53,1,1
79,73,0,38,99,0.75,30,4,0
72,34,0,63,49,1.34,82,1,1
56,88,0,44,52,0.51,23,3,0
61,22,0,91,83,0.99,24,1,0
47,56,0,74,44,3.28,34,4,1
57,56,0,87,35,0.7,56,0,0
58,22,0,48,64,2.42,71,1,1
45,82,1,45,37,2.77,68,5,1
76,54,0,37,86,4.58,85,5,1
88,71,0,62,79,2.63,27,3,1
60,47,0,47,78,1.14,75,1,1
33,37,0,64,50,1.8,32,4,1
66,55,0,72,65,3.52,52,3,1
46,52,0,79,100,1.0,15,1,0
68,83,0,32,98,1.54,25,3,1
77,45,0,88,87,4.98,11,5,1
75,67,1,57,92,0.52,86,4,1
77,59,0,75,45,1.18,89,0,0
68,36,0,93,35,4.3,76,4,1
33,59,0,99,81,0.96,86,0,0
59,26,1,76,31,0.65,30,2,1
59,76,0,43,47,1.05,26,5,0
51,27,1,36,64,3.62,35,5,1
95,75,0,60,68,4.97,58,5,1
41,50,0,80,30,3.16,86,4,1
65,78,0,58,66,1.06,2,0,0
47,77,1,44,50,1.33,31,2,1
82,31,0,54,30,2.92,14,2,1
100,67,0,90,33,3.72,74,2,1
30,50,0,70,87,3.48,65,3,1
87,82,1,98,30,3.09,89,4,1
35,93,0,33,42,4.94,62,4,1
99,58,0,86,75,1.39,0,5,1
73,95,0,60,76,1.28,74,4,0
53,39,0,32,36,4.37,4,4,1
48,67,0,96,80,1.81,89,3,1
47,90,0,79,32,2.0,5,4,1
59,73,0,46,79,2.97,4,0,0
71,97,0,89,55,2.22,72,2,0
62,94,0,95,60,1.79,27,3,1
41,90,0,53,91,4.63,82,3,1
56,48,0,61,55,1.08,68,5,1
68,93,0,48,96,2.32,86,4,1
38,92,0,95,84,0.51,43,2,0
50,67,0,89,57,4.13,15,0,0
58,93,1,95,73,1.26,70,2,1
62,75,0,44,67,3.98,77,1,1
91,36,0,64,59,1.17,21,2,0
44,28,0,98,95,2.38,72,0,0
31,53,0,56,37,3.78,22,0,0
81,64,0,36,43,1.72,42,0,0
73,28,0,35,91,1.91,67,3,1
83,26,0,62,92,3.5,42,3,1
47,35,0,87,95,1.34,25,1,0
32,38,0,78,69,4.78,40,2,1
36,25,0,46,42,1.35,69,4,1
72,30,1,71,46,3.87,30,5,1
67,95,1,69,44,4.11,16,1,1
66,80,0,75,62,2.18,8,4,0
87,61,0,100,45,1.2,90,4,1
62,32,0,99,42,1.25,54,1,1
88,31,1,97,52,4.93,5,2,1
40,93,0,30,65,3.76,69,5,1
97,39,0,81,72,2.53,63,4,1
97,69,0,64,79,1.66,3,3,0
51,55,0,98,42,0.59,66,3,0
95,88,0,34,59,3.52,87,1,1
73,56,1,46,86,4.81,55,5,1
35,31,1,82,59,0.98,17,5,1
